Prescriber,Substancia,Quantidade
TAMAR VALLEY HEALTH,Atorvastatin,2195
TAMESIDE & GLOSSOP IC NHS FT,Wound Management & Other Dressings,564
TAMWORTH HOUSE MEDICAL CENTRE.,Atorvastatin,676
TAMWORTH LOCALITY NETWORK,Salbutamol,1
TANFIELD VIEW MEDICAL GROUP,Atorvastatin,1810
TANGMERE MEDICAL CENTRE,Colecalciferol,705
TANWORTH-IN-ARDEN MED CTR,Atorvastatin,576
TARBOCK MEDICAL CENTRE,Atorvastatin,680
TARLETON GROUP PRACTICE,Atorvastatin,723
TARPORLEY HEALTH CENTRE,Atorvastatin,843
TASBURGH LODGE SURGERY,Atorvastatin,619
TATTENHAM HEALTH CENTRE,Atorvastatin,417
TAUNTON ROAD MEDICAL CENTRE,Omeprazole,895
TAUNTON VALE HEALTHCARE,Omeprazole,973
TAURUS HEALTHCARE LTD,Amoxicillin,139
TAVERHAM SURGERY,Atorvastatin,546
TAVYSIDE HEALTH CENTRE,Atorvastatin,1485
"TAWSTOCK MEDICAL CENTRE, CHARD",Omeprazole,489
TB COMMUNITY SERVICE,Methadone hydrochloride,2
TB SERVICE,Trimethoprim,1
TEAMS MEDICAL PRACTICE,Atorvastatin,963
TEAN SURGERY,Atorvastatin,769
TEDDINGTON WALK IN CENTRE,Flucloxacillin sodium,192
TEEHEY LANE SURGERY,Atorvastatin,235
TEENAGE DROP-IN CENTRE,Combined ethinylestradiol 20mcg,19
TEES VALLEY HOSPITAL,Codeine phosphate,13
TEIGN ESTUARY MEDICAL GROUP,Atorvastatin,400
TELDOC,Atorvastatin,2772
TELEHEALTH HUB,Buprenorphine,7
TELFORD OOH,Amoxicillin,70
TEMPLE COWLEY HEALTH CENTRE,Atorvastatin,395
TEMPLE FORTUNE MEDICAL GROUP,Levothyroxine sodium,292
TEMPLE HILL SURGERY,Atorvastatin,949
TEMPLE HOUSE PRACTICE,Atorvastatin,743
TEMPLE SOWERBY MEDICAL PRACTICE,Atorvastatin,451
TENBURY COMMUNITY HOSPITAL WARD,Apixaban,2
TENBURY SURGERY,Omeprazole,563
TENDRING MIU OOH,Flucloxacillin sodium,63
TENNANT STREET MEDICAL PRACTICE,Atorvastatin,1816
TERRINGTON SURGERY,Atorvastatin,186
TESSA JOWELL GP SURGERY,Atorvastatin,940
TESTVALE SURGERY,Atorvastatin,1059
TETBURY HOSPITAL TRUST LTD,Eye Products,21
TETTENHALL MEDICAL PRACTICE,Atorvastatin,808
TETTENHALL ROAD MEDICAL PRACTICE,Colecalciferol,117
TEWKESBURY LOCALITY NURSE PRESCRIBER,Co-amoxiclav (Amoxicillin/clavulanic acid),2
THAMES AVE SURGERY,Atorvastatin,299
THAMES HOSPICE,Dexamethasone,1
THAMESIDE MEDICAL PRACTICE,Atorvastatin,237
THANET ANTICOAG SERVICE - PAYDENS,Warfarin sodium,298
THANET ANTICOAG SERVICE - PIERREMONTS,Warfarin sodium,156
THANET GROUP,Bisoprolol fumarate,6
THANET HEALTH COMMUNITY INTEREST COMPANY,Amoxicillin,30
THATCHAM HEALTH CENTRE,Atorvastatin,1402
THAXTED SURGERY,Atorvastatin,793
THE 157 MEDICAL PRACTICE,Atorvastatin,300
THE ABBOTSBURY PRACTICE,Atorvastatin,375
THE ABINGDON HEALTH CENTRE,Atorvastatin,373
THE ABINGDON SURGERY,Omeprazole,772
THE ACORN & GAUMONT HOUSE SURGERY,Atorvastatin,1016
THE ACORN GROUP PRACTICE,Atorvastatin,470
THE ACTON HEALTH CENTRE,Atorvastatin,234
THE ADAM PRACTICE,Atorvastatin,1663
THE ADDERLANE SURGERY,Atorvastatin,233
THE ADDISCOMBE SURGERY,Atorvastatin,210
THE AITUNE MEDICAL PRACTICE,Atorvastatin,374
THE ALASTAIR ROSS MEDICAL PRACTICE,Atorvastatin,359
THE ALBION MOUNT MEDICAL PRACTICE,Atorvastatin,702
THE ALBION SURGERY,Atorvastatin,1003
THE ALDERGATE MED.PRACT.,Lansoprazole,710
THE ALEXANDRA PRACTICE,Atorvastatin,376
THE ALEXANDRA SURGERY,Atorvastatin,352
THE ALICE MEDICAL CENTRE,Atorvastatin,343
THE ALLAN PRACTICE,Atorvastatin,476
THE ALLENDALE ROAD SURGERY,Atorvastatin,663
THE ALLERTON ROAD SURGERY,Atorvastatin,233
THE ALLUM MEDICAL CENTRE,Atorvastatin,828
THE ALMONDBURY SURGERY,Atorvastatin,447
THE ALNEY PRACTICE,Atorvastatin,941
THE ALTON PRACTICE,Atorvastatin,311
THE ANCHOR CENTRE,Sertraline hydrochloride,92
THE ANDOVER HEALTH CENTRE MEDICAL PRACT,Omeprazole,624
THE APPLES MEDICAL CENTRE,Atorvastatin,864
THE ARCH MEDICAL PRACTICE,Atorvastatin,809
THE ARDLEIGH SURGERY,Atorvastatin,759
THE ARGYLE SURGERY,Atorvastatin,466
THE ARMADA FAMILY PRACTICE,Atorvastatin,1499
THE ARRIVAL PRACTICE,Colecalciferol,91
THE ARROW SURGERY,Atorvastatin,646
THE ASH SURGERY,Atorvastatin,447
THE ATHERSTONE SURGERY,Atorvastatin,1592
THE AVENUE MEDICAL CENTRE,Atorvastatin,1760
THE AVENUE SURGERY,Atorvastatin,1225
THE AVENUES MEDICAL CENTRE,Lansoprazole,655
THE AVICENNA MEDICAL PRACTICE,Atorvastatin,599
THE AZAD PRACTICE,Atorvastatin,1388
THE BAC O'CONNOR CENTRE,Lansoprazole,21
THE BAILEY PRACTICE,Atorvastatin,152
"THE BALAJI SURGERY, THE SPARKBROOK CHC",Atorvastatin,264
THE BALDOCK SURGERY,Atorvastatin,953
THE BANKS & BEARWOOD MEDICAL CENTRE,Omeprazole,624
THE BANKS SURGERY,Lansoprazole,428
THE BARCELLOS FAMILY PRACTICE,Atorvastatin,483
THE BARKANTINE PRACTICE,Atorvastatin,1226
THE BARNABAS MEDICAL CTRE,Atorvastatin,424
THE BASSINGHAM SURGERY,Omeprazole,594
THE BAY MEDICAL PRACTICE,Atorvastatin,2666
THE BEACON,Methadone hydrochloride,1115
THE BEACON INTERMEDIATE CARE,Wound Management & Other Dressings,31
THE BEAUMONT PRACTICE,Colecalciferol,112
THE BEDFORD PARK SURGERY,Atorvastatin,174
THE BEECHES MEDICAL CTR,Lansoprazole,549
THE BEECHES SURGERY,Atorvastatin,296
THE BELL SURGERY,Atorvastatin,696
THE BILLERICAY MEDICAL PRACTICE,Atorvastatin,840
THE BILLESDON SURGERY,Atorvastatin,622
THE BIRCHES MEDICAL CENTRE,Atorvastatin,542
THE BIRCHES MEDICAL PRACTICE,Atorvastatin,925
THE BIRCHWOOD PRACTICE,Atorvastatin,403
THE BLACK COUNTRY GP HUB,Betamethasone valerate,1
THE BLANDFORD GROUP PRACTICE,Atorvastatin,2868
THE BLITHEHALE MED.CTR.,Atorvastatin,1134
THE BLOOMSBURY SURGERY,Atorvastatin,136
THE BOAT HOUSE SURGERY,Atorvastatin,885
THE BOILEAU ROAD SURGERY,Atorvastatin,212
THE BORCHARDT MEDICAL CENTRE,Atorvastatin,636
THE BORDER PRACTICE,Atorvastatin,771
THE BOSMERE MEDICAL PRACTICE,Omeprazole,1094
THE BOULEVARD MEDICAL PRACTICE,Atorvastatin,1496
THE BOUNCES ROAD SURGERY,Atorvastatin,395
THE BOWERY MEDICAL CENTRE,Atorvastatin,450
THE BRIDGE GROUP PRACTICE,Atorvastatin,1043
THE BRIDGE SURGERY,Omeprazole,276
THE BRIDGES MEDICAL CTR.,Atorvastatin,1687
THE BRIDGES MEDICAL PRACTICE,Atorvastatin,627
THE BRIMINGTON SURGERY,Atorvastatin,832
THE BROADWAY MEDICAL PRACTICE,Atorvastatin,990
THE BROADWAY SURGERY,Atorvastatin,358
THE BROOK HEALTH CENTRE,Atorvastatin,848
THE BROOK SURGERY,Atorvastatin,222
THE BROOKE SURGERY,Atorvastatin,1323
THE BUNTINGFORD & PUCKERIDGE MED PRAC.,Atorvastatin,599
THE BURBAGE SURGERY,Atorvastatin,1215
THE BURNS PRACTICE,Atorvastatin,1595
THE BUSH DOCTORS,Atorvastatin,899
THE CALVERTON PRACTICE,Atorvastatin,1037
THE CAMBRIDGE PRACTICE,Atorvastatin,1190
THE CASTLE MEDICAL GROUP,Atorvastatin,2048
THE CASTLE PRACTICE,Atorvastatin,871
THE CAXTON SURGERY,Atorvastatin,1281
THE CEDAR PRACTICE,Atorvastatin,350
THE CEDARS MEDICAL CENTRE,Omeprazole,1058
THE CEDARS SURGERY,Atorvastatin,3297
THE CENTRAL SURGERY,Atorvastatin,515
THE CENTRAL SURGERY BARTON,Atorvastatin,2324
THE CENTRE SURGERY,Atorvastatin,537
THE CHANTRY HEALTH GROUP,Atorvastatin,660
THE CHARLBURY MEDICAL CENTRE,Atorvastatin,441
THE CHARNWOOD PRACTICE,Atorvastatin,767
THE CHELSEA PRACTICE,Atorvastatin,223
THE CHESSER SURGERY,Atorvastatin,575
THE CHESTNUTS SURGERY,Atorvastatin,512
THE CHEYLESMORE SURGERY,Atorvastatin,365
THE CHILD HEALTH UNIT,Methylphenidate hydrochloride,248
THE CHILDRENS TRUST,Enteral nutrition,20
THE CHORLEY SURGERY,Lansoprazole,663
THE CHOWDHURY PRACTICE,Atorvastatin,562
THE CHRISP STREET HTH CTR,Atorvastatin,1801
THE CHURCH STREET PRACTICE,Atorvastatin,855
THE CHURCH VIEW PRACTICE,Atorvastatin,327
THE CHURCHFIELD ROAD SURGERY,Atorvastatin,135
THE CHURCHILL CLINIC,Atorvastatin,421
THE CIRCLE PRACTICE,Atorvastatin,649
THE CITY MEDICAL PRACTICE,Atorvastatin,360
THE CIVIC MEDICAL CENTRE,Atorvastatin,297
THE CLANFIELD PRACTICE,Omeprazole,358
THE CLAPTON SURGERY,Atorvastatin,209
THE CLAYTON MEDICAL CTR.,Atorvastatin,512
THE COATHAM ROAD SURGERY,Atorvastatin,751
THE COGGESHALL SURGERY,Atorvastatin,617
THE COLLEGE PRACTICE,Atorvastatin,1727
THE COLLIERY PRACTICE,Atorvastatin,1290
THE COLNE PRACTICE,Atorvastatin,644
THE COLTE PARTNERSHIP,Buprenorphine,1
THE COMMUNITY PRACTICE,Atorvastatin,497
THE CONFEDERATION HILLINGDON CIC,Amoxicillin,167
THE CORFTON ROAD SURGERY,Atorvastatin,238
THE CORNER SURGERY,Atorvastatin,394
THE CORNER SURGERY (DR MULLA),Atorvastatin,416
THE CORNERSTONE PRACTICE,Atorvastatin,1552
THE COTTONS MEDICAL CENTRE,Atorvastatin,887
THE COUNTY PRACTICE,Atorvastatin,970
THE COURTYARD SURGERY,Atorvastatin,565
THE CRAMLINGTON HUB,Amoxicillin,5
THE CRANBORNE PRACTICE,Atorvastatin,1088
THE CRANE,Levothyroxine sodium,127
THE CRESCENT MEDICAL CTR.,Atorvastatin,441
THE CRESCENT SURGERY,Atorvastatin,1295
THE CREST FAMILY PRACTICE,Atorvastatin,443
THE CROFT MEDICAL CENTRE,Atorvastatin,588
THE CROFT SURGERY,Atorvastatin,1647
THE CROSS KEYS PRACTICE,Atorvastatin,866
THE CROSSROADS SURGERY,Atorvastatin,258
THE CUCKOO LANE PRACTICE,Atorvastatin,353
THE DALE MEDICAL PRACTICE,Atorvastatin,196
THE DALSTON PRACTICE,Atorvastatin,272
THE DANBY PRACTICE,Atorvastatin,258
THE DAWES FAMILY PRACTICE,Omeprazole,506
THE DE PARYS GROUP,Atorvastatin,2934
THE DEEPINGS PRACTICE,Atorvastatin,3247
THE DEERBROOK SURGERY,Atorvastatin,348
THE DEKEYSER GROUP PRACTICE,Atorvastatin,1355
THE DENGIE MEDICAL PARTNERSHIP,Atorvastatin,651
THE DENSHAM SURGERY,Atorvastatin,418
THE DERBY ROAD PRACTICE,Atorvastatin,1111
THE DEVONSHIRE LODGE PRACTICE,Atorvastatin,627
THE DICCONSON GROUP PRACTICE,Omeprazole,1521
THE DISCOVERY PRACTICE,Atorvastatin,473
THE DOC'S SURGERY,Influenza,876
THE DOCTOR HICKEY SURGERY,Methadone hydrochloride,399
THE DOCTORS HOUSE,Atorvastatin,353
"THE DOCTORS HOUSE, MARLOW MEDICAL GROUP",Atorvastatin,1243
THE DORCHESTER RD SURGERY,Atorvastatin,696
THE DOVE MEDICAL PRACTICE,Atorvastatin,700
THE DOVE VALLEY PMS PRACTICE,Atorvastatin,1650
THE DOVECOT SURGERY,Atorvastatin,402
THE DOW SURGERY,Atorvastatin,579
THE DOWNEND HEALTH GROUP,Atorvastatin,1498
THE DOWNLAND PRACTICE,Atorvastatin,981
THE DRAYTON SURGERY,Omeprazole,1022
THE DRIVE SURGERY,Atorvastatin,751
THE DULWICH MEDICAL CENTRE,Atorvastatin,490
THE DUNSTAN PARTNERSHIP,Atorvastatin,884
THE DURU PRACTICE,Atorvastatin,323
THE EAST CHESHIRE HOSPICE,Amoxicillin,1
THE EASTERN AVENUE MEDICAL CENTRE,Atorvastatin,795
THE ECCLESBOURNE PRACTICE,Atorvastatin,525
THE EDEN SURGERIES,Atorvastatin,956
THE EDWIN LOBO UNIT,Methylphenidate hydrochloride,44
THE ELIZABETH COURTAULD SURGERY,Atorvastatin,1479
THE ELM PRACTICE,Atorvastatin,139
THE ELMHURST PRACTICE,Atorvastatin,277
THE ELMS MEDICAL CENTRE,Atorvastatin,3208
THE ELMS PRACTICE,Atorvastatin,933
THE ELMS SURGERY,Atorvastatin,407
THE ENDEAVOUR PRACTICE,Lansoprazole,557
THE ENFIELD PAIN CLINICS,Macrogol 3350,2
THE ENTERPRISE PRACTICE,Atorvastatin,202
THE ERIC MOORE PARTNERSHIP,Omeprazole,720
THE ERIMUS PRACTICE,Atorvastatin,635
THE ESTON SURGERY,Lansoprazole,487
THE EUXTON MEDICAL CENTRE,Atorvastatin,264
THE EVERGLADE MEDICAL PRACTICE,Atorvastatin,684
THE EVERGREEN SURGERY,Atorvastatin,617
THE EXCHANGE SURGERY,Atorvastatin,484
THE EXMOOR SURGERY,Atorvastatin,564
THE FALCON ROAD MEDICAL CENTRE,Atorvastatin,565
THE FAMILY PRACTICE,Atorvastatin,1089
THE FAMILY SURGERY,Atorvastatin,361
THE FARLEY ROAD MEDICAL PRACTICE,Atorvastatin,660
THE FIRS,Atorvastatin,371
THE FLORENCE ROAD SURGERY,Atorvastatin,556
THE FLOWERS HUB,Amoxicillin,52
THE FLYING SCOTSMAN HEALTH CENTRE,Atorvastatin,507
THE FORELAND MEDICAL CENTRE,Atorvastatin,356
THE FOREST EDGE PRACTICE,Atorvastatin,662
THE FOREST PRACTICE,Atorvastatin,1194
THE FOREST SURGERY,Atorvastatin,441
THE FORUM HEALTH CENTRE,Omeprazole,1432
THE FRESHFORD PRACTICE,Atorvastatin,639
THE FRIARY SURGERY,Atorvastatin,548
THE FRYENT WAY SURGERY,Atorvastatin,435
THE FRYERN SURGERY,Omeprazole,586
THE FULHAM MEDICAL CENTRE,Atorvastatin,460
THE FULLWELL AVENUE SURGERY,Atorvastatin,288
THE G.P.SUITE,Atorvastatin,490
THE GABLES MEDICAL GROUP,Atorvastatin,909
THE GABLES MEDICENTRE,Atorvastatin,1305
THE GAINSBOROUGH PRACTICE,Atorvastatin,710
THE GAMSTON MEDICAL CTR.,Atorvastatin,383
THE GARDEN CITY PRACTICE,Atorvastatin,735
THE GARDEN CITY SURGERY,Omeprazole,503
THE GARDEN SURGERY,Atorvastatin,981
THE GARDENS SURGERY,Atorvastatin,274
THE GARTH,Atorvastatin,1209
THE GARWAY MEDICAL PRACTICE,Atorvastatin,392
THE GILL MEDICAL PRACTICE,Atorvastatin,616
THE GLEBE FAMILY PRACTICE,Atorvastatin,362
THE GLEBE PRACTICE,Atorvastatin,1045
THE GLEBELAND SURGERY,Atorvastatin,384
THE GLEN MEDICAL GROUP,Lansoprazole,1556
THE GLENFIELD SURGERY,Atorvastatin,1062
THE GLENSIDE COUNTRY PRACTICE,Atorvastatin,462
THE GOLBORNE MEDICAL CENTRE,Atorvastatin,1053
THE GOLD STREET SURGERY,Atorvastatin,860
THE GOOD PRACTICE,Atorvastatin,380
THE GOODINGE GROUP PRACTICE,Atorvastatin,552
THE GRAHAM PRACTICE,Atorvastatin,1137
THE GRANGE MEDICAL CENTRE,Atorvastatin,2794
THE GRANGE MEDICAL PRACTICE,Atorvastatin,1351
THE GRANGE PRACTICE,Atorvastatin,1082
THE GRANGE SURGERY,Omeprazole,441
THE GRANTHAM CENTRE PRACTICE,Atorvastatin,426
THE GRAYS SURGERY,Atorvastatin,182
THE GREEN & FIR ROAD,Atorvastatin,399
THE GREEN HOUSE SURGERY,Atorvastatin,1121
THE GREEN WOOD PRACTICE,Atorvastatin,642
THE GREENHOUSE WALK-IN,Atorvastatin,84
THE GREENS HEALTH CENTRE,Co-codamol (Codeine phosphate/paracetamol),587
THE GREENSWARD SURGERY,Atorvastatin,547
THE GREENWAY MEDICAL PRACTICE,Atorvastatin,621
THE GREY ROAD SURGERY,Atorvastatin,840
THE GREYSWOOD PRACTICE,Atorvastatin,807
THE GROVE MEDICAL CENTRE,Atorvastatin,2338
THE GROVE MEDICAL GROUP,Atorvastatin,1293
THE GROVE MEDICAL PRACTICE,Atorvastatin,1593
THE GROVE ROAD PRACTICE,Atorvastatin,679
THE GROVE ROAD SURGERY,Atorvastatin,269
THE GROVE SURGERY,Atorvastatin,390
THE GROVES MEDICAL CENTRE,Atorvastatin,1160
THE GUILDHALL AND BARROW SURGERY,Atorvastatin,1921
THE HADLEIGH PRACTICE,Atorvastatin,1131
THE HAIDER PRACTICE,Atorvastatin,250
THE HALING PARK PARTNERSHIP,Levothyroxine sodium,233
THE HALL PRACTICE,Atorvastatin,755
THE HAMILTON PRACTICE,Atorvastatin,1216
THE HANDBRIDGE MED.CTR.,Atorvastatin,368
THE HARLEQUIN SURGERY,Atorvastatin,913
THE HARROWBY LANE SURGERY,Atorvastatin,660
THE HART SURGERY,Colecalciferol,723
THE HARVEY PRACTICE,Omeprazole,753
THE HAVEN,Hydrocortisone,1
THE HAVEN PRACTICE,Atorvastatin,65
THE HAVEN SURGERY,Atorvastatin,432
THE HAWTHORNS SURGERY,Atorvastatin,429
THE HAYMARKET HEALTH CTR,Atorvastatin,1574
THE HEADLAND MEDICAL CENTRE,Atorvastatin,766
THE HEALTH CENTRE,Atorvastatin,798
THE HEALTH CENTRE (HOLMES CHAPEL),Atorvastatin,1503
THE HEALTH CENTRE PRACTICE,Atorvastatin,1168
THE HEALTH CENTRE SURGERY,Atorvastatin,479
THE HEALTH XCHANGE,Mirtazapine,132
THE HEALTHCARE CENTRE,Atorvastatin,1310
THE HEATH SURGERY,Atorvastatin,480
THE HEATHBRIDGE PRACTICE,Atorvastatin,529
THE HEATHCOTE PRIMARY CARE CENTRE,Atorvastatin,194
THE HEDGES MEDICAL CENTRE (SA BAILEY),Lansoprazole,621
THE HEIGHT GENERAL PRACTICE,Atorvastatin,455
THE HERON MEDICAL PRACTICE,Atorvastatin,1671
THE HERON PRACTICE,Atorvastatin,514
THE HICKS GROUP PRACTICE,Atorvastatin,1140
THE HIGH STREET PRACTICE,Atorvastatin,563
THE HIGHWOOD SURGERY,Levothyroxine sodium,89
THE HILL GENERAL PRACTICE & UCC,Paracetamol,6
THE HILL GP PRACTICE,Atorvastatin,148
THE HILLVIEW SURGERY,Levothyroxine sodium,74
THE HIVE HEALTH CENTRE,Atorvastatin,562
THE HODFORD ROAD PRACTICE,Levothyroxine sodium,177
THE HOLBROOK AND SHOTLEY PRACTICE,Atorvastatin,1081
THE HOLLIES,Atorvastatin,951
THE HOLLIES FAMILY SURGERY,Atorvastatin,461
THE HOLLIES SURGERY,Atorvastatin,621
THE HOMELESS HEALTHCARE TEAM,Diazepam,130
THE HORDEN GROUP PRACTICE,Lansoprazole,968
THE HORN LANE SURGERY,Atorvastatin,394
THE HORSLEY MEDICAL PRACTICE,Atorvastatin,277
THE HOXTON SURGERY,Atorvastatin,279
THE INGHAM SURGERY,Omeprazole,469
THE INSIGHT TEAM,Olanzapine,31
THE INTEGRATED CARE PARTNERSHIP,Atorvastatin,1386
THE ISLAND SURGERY,Atorvastatin,739
THE IVY MEDICAL GROUP,Atorvastatin,727
THE JAMES COCHRANE PRACT.,Atorvastatin,1865
THE JOHN HAMPDEN SURGERY,Atorvastatin,136
THE JUBILEE MEDICAL PRACTICE,Atorvastatin,980
THE JUNCTION HTH CTR-REGISTERED PATIENTS,Levothyroxine sodium,96
THE JUNCTION MEDICAL PRACTICE,Atorvastatin,321
THE JUNCTION SURGERY,Atorvastatin,1049
THE KAKOTY PRACTICE,Atorvastatin,634
THE KEY MEDICAL PRACTICE,Atorvastatin,1153
THE KEYS FAMILY PRACTICE,Atorvastatin,266
THE KHATTAK MEMORIAL SURGERY,Influenza,606
THE KILLINGHOLME SURGERY,Atorvastatin,360
THE KILTEARN MEDICAL CTR.,Atorvastatin,977
THE KINGS FAMILY PRACTICE,Atorvastatin,382
THE KINGSWAY PRACTICE,Atorvastatin,219
THE KIRTON LINDSEY AND SCOTTER SURGERY,Atorvastatin,1095
THE KOH PRACTICE,Omeprazole,439
THE LAKES MEDICAL PRACTICE,Atorvastatin,1772
THE LAKESIDE PRACTICE,Atorvastatin,996
THE LAKESIDE SURGERY,Atorvastatin,556
THE LANCASHIRE EU OF GPS LIMITED,Flucloxacillin sodium,3
THE LANGTON MEDICAL GROUP,Atorvastatin,1039
THE LAURELS SURGERY,Atorvastatin,1103
THE LAW MEDICAL GROUP PRACTICE,Influenza,2593
THE LAWN MEDICAL CENTRE,Atorvastatin,798
THE LAWSON PRACTICE,Atorvastatin,649
THE LEA SURGERY,Atorvastatin,485
THE LECKHAMPTON SURGERY,Atorvastatin,983
THE LEEDS ROAD PRACTICE,Atorvastatin,1215
THE LEGER CLINIC,Testosterone,30
THE LEGER CLINIC (BASSETLAW),Testosterone,7
THE LEIGH SURGERY,Atorvastatin,139
THE LENNARD SURGERY,Atorvastatin,471
THE LEWISHAM CARE PARTNERSHIP,Atorvastatin,1646
THE LEYS HEALTH CENTRE,Atorvastatin,850
THE LIGHTHOUSE CENTRE - EPUT,Methylphenidate hydrochloride,51
THE LIGHTHOUSE GROUP PRACTICE,Omeprazole,791
THE LIGHTHOUSE MEDICAL PRACTICE,Atorvastatin,1254
THE LILYVILLE SURGERY,Atorvastatin,516
THE LIMEHOUSE PRACTICE,Atorvastatin,940
THE LIMES HOSPITAL,Methadone hydrochloride,1
THE LIMES MEDICAL CENTRE,Atorvastatin,4954
THE LIMES MEDICAL PRACTICE,Atorvastatin,551
THE LIMES SURGERY,Atorvastatin,926
THE LIMES SURGERY MEDICAL CENTRE,Lansoprazole,388
THE LINDEN MEDICAL GROUP,Influenza,1563
THE LINDLEY GROUP PRACT.,Atorvastatin,552
THE LINDLEY VILLAGE SURG.,Atorvastatin,294
THE LIONWOOD MEDICAL PRACTICE,Atorvastatin,852
THE LISTER PRACTICE,Atorvastatin,592
THE LISTER PRIMARY CARE CENTRE,Atorvastatin,299
THE LISTER SURGERY,Atorvastatin,316
THE LONG BUCKBY PRACTICE,Atorvastatin,557
THE LONG MELFORD PRACTICE,Atorvastatin,1233
THE LONSDALE MEDICAL CENTRE,Atorvastatin,786
THE LORDSHIP LANE SURGERY,Atorvastatin,202
THE LOUGHTON SURGERY,Atorvastatin,708
THE LYNDHURST SURGERY,Amlodipine,267
THE LYNTON PRACTICE,Atorvastatin,590
THE LYNWOOD SURGERY,Atorvastatin,142
THE MACMILLAN SURGERY,Influenza,1210
THE MAGNA GROUP PRACTICE,Atorvastatin,1948
THE MANDEVILLE PRACTICE,Influenza,1851
THE MANOR HOUSE SURGERY,Lansoprazole,821
THE MANOR PARK PRACTICE,Atorvastatin,481
THE MANOR PRACTICE,Atorvastatin,1505
THE MANOR STREET SURGERY,Atorvastatin,489
THE MANOR SURGERY,Atorvastatin,700
THE MANSELL ROAD PRACTICE,Atorvastatin,790
THE MAPLES,Atorvastatin,1048
THE MAPLES MEDICAL CENTRE,Atorvastatin,963
THE MARGARET THOMPSON MED CENTRE,Atorvastatin,693
THE MARINE & OAKRIDGE PARTNERSHIP,Omeprazole,591
THE MARSHSIDE SURGERY,Atorvastatin,312
THE MASHARANI PRACTICE,Atorvastatin,491
THE MATHEWS PRACTICE BELGRAVE,Atorvastatin,652
THE MAYFLOWER MEDICAL PRACTICE,Atorvastatin,836
THE MEADOWS MEDICAL PRACTICE,Atorvastatin,338
THE MEADOWS SURGERY,Omeprazole,828
THE MEADS MEDICAL PRACTICE,Atorvastatin,726
THE MEADS SURGERY,Atorvastatin,577
THE MEDICAL CENTRE,Atorvastatin,2487
THE MEDICAL CENTRE (IRFAN),Atorvastatin,214
THE MEDICAL CENTRE BUNTINGFORD,Atorvastatin,643
THE MEDICAL CENTRE DR OKORIE,Atorvastatin,134
THE MEDICAL CENTRE GROUP,Omeprazole,1015
"THE MEDICAL CENTRE, DR JEFFERIES & PARTN",Atorvastatin,1300
"THE MEDICAL CENTRE, DR KUKAR",Atorvastatin,270
"THE MEDICAL CENTRE, DRIFFIELD",Lansoprazole,1250
THE MEDICAL GROUP,Atorvastatin,3449
THE MEDICI MEDICAL PRACTICE,Atorvastatin,557
THE MERRYWOOD PRACTICE,Atorvastatin,517
THE MERTON MEDICAL PRACTICE,Atorvastatin,355
THE MICROFACULTY,Atorvastatin,397
THE MILL HILL SURGERY,Atorvastatin,585
THE MILL MEDICAL PRACTICE,Omeprazole,694
THE MILLER PRACTICE,Atorvastatin,234
THE MILLWOOD PARTNERSHIP,Atorvastatin,1369
THE MILTON SURGERY,Omeprazole,796
THE MISBOURNE SURGERY,Atorvastatin,625
THE MISSION PRACTICE,Atorvastatin,1270
THE MITCHAM MEDICAL CENTRE.,Atorvastatin,648
THE MITCHISON ROAD SURGERY,Atorvastatin,191
THE MOIR MEDICAL CENTRE,Atorvastatin,722
THE MOORCROFT MEDICAL CTR,Atorvastatin,1513
THE MORTIMER MEDICAL PRAC,Omeprazole,925
THE MOSS PRACTICE,Atorvastatin,1433
THE MOSSLANDS MEDICAL PRACTICE,Atorvastatin,1503
THE MOUNT VIEW PRACTICE,Atorvastatin,1434
THE MOUNTFIELD SURGERY,Atorvastatin,229
THE MOUNTS MEDICAL CENTRE,Atorvastatin,1668
THE MULLION & CONSTANTINE GROUP PRACTICE,Atorvastatin,1011
THE MUSWELL HILL PRACTICE,Atorvastatin,585
THE MWH PRACTICE,Atorvastatin,1252
THE NAYAR PRACTICE,Lansoprazole,498
THE NEAMAN PRACTICE,Atorvastatin,495
THE NELSON MEDICAL PRACTICE,Atorvastatin,1819
THE NEVELLS ROAD SURGERY,Atorvastatin,1011
THE NEVILLE FAMILY CENTRE,Atorvastatin,399
THE NEW CITY MEDICAL GROUP,Lansoprazole,890
THE NEW CONINGSBY SURGERY,Atorvastatin,1079
THE NEW FOLLY SURGERY,Atorvastatin,479
THE NEW HALL LANE PRACTICE,Atorvastatin,471
THE NEW MEDICAL CENTRE,Atorvastatin,803
THE NEW MILL STREET SURGERY,Atorvastatin,165
THE NEW SEAHAM MEDICAL GROUP,Atorvastatin,828
THE NEW SERVICE OOH,Amoxicillin,109
THE NEW SPRINGWELLS PRACTICE,Omeprazole,1063
THE NEW SURGERY,Atorvastatin,1674
THE NIGHTINGALE PRACTICE,Atorvastatin,474
THE NILE PRACTICE,Atorvastatin,571
THE NORTH LEEDS MEDICAL PRACTICE,Atorvastatin,1130
THE NORTH LONDON HEALTH CENTRE,Atorvastatin,467
THE NORTHERN MEDICAL CENTRE,Atorvastatin,372
THE NORTHWICK SURGERY,Atorvastatin,646
THE NOTTING HILL MEDICAL CENTRE,Atorvastatin,220
THE NUNHEAD SURGERY,Atorvastatin,592
THE OAK TREE MEDICAL PRACTICE,Atorvastatin,394
