Prescriber,Substancia,Quantidade
STOWHEALTH,Atorvastatin,2459
STRAND MEDICAL GROUP,Atorvastatin,993
STRATFORD HEALTH CENTRE,Atorvastatin,553
STRATFORD VILLAGE SURGERY,Atorvastatin,735
STRATTON MEDICAL CENTRE,Omeprazole,687
STRAWBERRY HILL MEDICAL CENTRE,Omeprazole,1176
STREAMSIDE SURGERY,Atorvastatin,295
STREATFIELD HEALTH CENTRE,Atorvastatin,654
STREATHAM COMMON GROUP PRACTICE,Atorvastatin,635
STREATHAM HIGH PRACTICE,Atorvastatin,663
STREATHAM PARK SURGERY,Atorvastatin,640
STREETS CORNER SURGERY,Atorvastatin,518
STRENSHAM ROAD SURGERY,Colecalciferol,421
STRETTON MEDICAL CENTRE,Atorvastatin,498
STROKE PATHWAY AND REHABILITATION CENTRE,Atorvastatin,24
STROUD GREEN MEDICAL CENTRE,Lansoprazole,159
STROUD LOCALITY NURSE PRESCRIBER,Wound Management & Other Dressings,12
STROUD PRACTICE,Atorvastatin,415
STROUTS PLACE MEDICAL CENTRE,Atorvastatin,700
STUART CRESCENT HEALTH CENTRE,Atorvastatin,437
STUART CRESCENT MEDICAL PRACTICE,Atorvastatin,313
STUART ROAD,Atorvastatin,727
STUBBINGTON MEDICAL PRACTICE,Omeprazole,916
STUBLEY MEDICAL CENTRE,Ramipril,434
STUDENT HEALTH SERVICE,Sertraline hydrochloride,472
STUDHOLME MEDICAL CENTRE,Atorvastatin,904
STURDEE ROAD HEALTH AND WELLBEING CENTRE,Atorvastatin,717
STURRY SURGERY,Omeprazole,511
SUBSTANCE MISUSE SERVICE,Methadone hydrochloride,564
SUDBURY & ALPERTON MEDICAL CENTRE,Atorvastatin,507
SUDBURY SURGERY,Atorvastatin,594
SUE RYDER,Amitriptyline hydrochloride,2
SUE RYDER CNS TEAM,Morphine sulfate,6
SUFFOLK COMMUNITY HEALTHCARE,Arm Sling/Bandages,1
SUFFOLK COMMUNITY SERVICES (EAST),Sacubitril/valsartan,5
SUFFOLK COMMUNITY SERVICES (WEST),Co-beneldopa (Benserazide/levodopa),11
SUFFOLK GP FEDERATION OOH,Nitrofurantoin,200
SUFFOLK GP+,Flucloxacillin sodium,142
SUFFOLK RECOVERY SERVICE - IPSWICH,Methadone hydrochloride,731
SUFFOLK RECOVERY SERVICE - LOWESTOFT,Methadone hydrochloride,225
SULLIVAN WAY SURGERY,Omeprazole,673
SUMMERCROFT SURGERY,Atorvastatin,572
SUMMERFIELD GROUP PRACTICE,Atorvastatin,257
SUMMERFIELD HEALTH CENTRE,Atorvastatin,460
SUMMERFIELD URGENT CARE CENTRE WIC,Flucloxacillin sodium,216
SUMMERHILL SURGERY,Atorvastatin,712
SUMMERLEE MEDICAL CENTRE,Atorvastatin,151
SUMMERTOWN HEALTH CENTRE,Atorvastatin,489
SUMMERVALE SURGERY,Atorvastatin,1031
SUN LANE,Atorvastatin,519
SUNBURY GROUP PRACTICE,Atorvastatin,835
SUNDERLAND 0-19 HCP,Clotrimazole,1
SUNDERLAND COMMUNITY PAEDIATRICS TEAM,Clotrimazole,5
SUNDERLAND EXTENDED ACCESS SERVICE,Flucloxacillin sodium,155
SUNDERLAND GP ALLIANCE MEDICAL PRACTICE,Atorvastatin,1384
SUNDERLAND GP ALLIANCE SOUTH HYLTON SURG,Atorvastatin,744
SUNDERLAND URGENT TREATMENT CENTRE,Flucloxacillin sodium,108
SUNDON MEDICAL CENTRE,Atorvastatin,776
SUNDRIDGE MEDICAL CENTRE,Atorvastatin,298
SUNLIGHT GROUP PRACTICE,Atorvastatin,1266
SUNNISIDE SURGERY,Atorvastatin,504
SUNNY MEED SURGERY,Atorvastatin,495
SUNNYBANK & COWGILL MEDICAL PRACTICE,Atorvastatin,1900
SUNNYSIDE MEDICAL CENTRE,Omeprazole,762
SUNNYSIDE SURGERY,Omeprazole,623
SUNRAY SURGERY,Atorvastatin,384
SUNRISE MEDICAL CENTRE,Atorvastatin,487
SUNRISE MEDICAL PRACTICE,Sertraline hydrochloride,71
SUNVALLEY MEDICAL PRACTICE,Atorvastatin,494
SUPREME MEDICAL CENTRE,Levothyroxine sodium,235
SURGERY DIR.,Ibuprofen,2
SURGICAL AMBULATORY EMERGENCY CARE,Co-amoxiclav (Amoxicillin/clavulanic acid),13
SURREY LODGE PRACTICE,Atorvastatin,540
SUSSEX & SURREY COMMUNITY DERMATOLOGY,Isotretinoin,218
SUSSEX BEACON,Oxycodone hydrochloride,2
SUSSEX DOWN AND WEALD SPECIAL SCHEME,Calcipotriol,1
SUSSEX MSK PARTNERSHIP,Enoxaparin,3
SUTHERGREY HOUSE MEDICAL CENTRE,Atorvastatin,877
SUTHERLAND LODGE SURGERY,Atorvastatin,956
SUTTERTON SURGERY,Atorvastatin,644
SUTTON CCG SLDUC OOH,Amoxicillin,7
SUTTON COLDFIELD GROUP PRACTICE,Atorvastatin,2811
SUTTON COMMUNITY SERVICES,Wound Management & Other Dressings,36
SUTTON GP SERVICES LIMITED,Estradiol,16
SUTTON ROAD SURGERY,Atorvastatin,111
SUTTON VALENCE GROUP PRACTICE,Omeprazole,664
SUTTONS WHARF HEALTH CENTRE,Atorvastatin,731
SW INTEGRATED TEAM COUNTYWIDE,Detection Sensor Interstitial Fluid/Gluc,90
SWADLINCOTE EXTENDED ACCESS,Flucloxacillin sodium,15
SWADLINCOTE SURGERY,Atorvastatin,1005
SWALLOWFIELD MEDICAL PRACTICE,Levothyroxine sodium,960
SWALLOWNEST HEALTH CENTRE,Atorvastatin,1845
SWAN LANE MEDICAL CENTRE,Atorvastatin,794
SWAN MEDICAL GROUP,Atorvastatin,2388
SWAN SURGERY,Atorvastatin,1103
SWANAGE MEDICAL PRACTICE,Atorvastatin,938
SWANLOW MEDICAL CENTRE,Atorvastatin,1555
SWANPOOL MEDICAL CENTRE,Atorvastatin,1507
SWANSCOMBE HEALTH CENTRE,Atorvastatin,1852
SWANSWELL MEDICAL CENTRE,Atorvastatin,470
SWANSWELL WEST BERKS,Buprenorphine hydrochloride,10
SWANWOOD PARTNERSHIP,Atorvastatin,411
SWARLAND AVENUE SURGERY,Atorvastatin,831
SWAVESEY SURGERY,Atorvastatin,275
SWGP LTD,Omeprazole,13
SWINDON COMMUNITY OPHTHALMOLOGY SERVICE,Eye Products,4
SWINESHEAD SURGERY,Atorvastatin,1557
SWINGBRIDGE SURGERY,Atorvastatin,720
SWISS COTTAGE SURGERY,Atorvastatin,422
SWL CCG SELDOC COVID CAS,Cefalexin,1
SWL PRACTICE PLUS GROUP OOH,Nitrofurantoin,244
SYCAMORE HOUSE MEDICAL CENTRE,Atorvastatin,500
SYDENHAM GREEN GROUP PRACTICE,Atorvastatin,686
SYDENHAM GROUP PRACTICE,Lansoprazole,834
SYDENHAM HOUSE MEDICAL CENTRE,Atorvastatin,1179
SYDENHAM HOUSE SURGERY,Amlodipine,296
T & G ADULT ADHD SERVICE,Methylphenidate hydrochloride,1
TADCASTER MEDICAL CENTRE,Atorvastatin,978
TADLEY MEDICAL P'SHIP,Omeprazole,2022
TADWORTH MEDICAL CENTRE,Atorvastatin,561
TALBOT MEDICAL CENTRE,Atorvastatin,1745
TALKE PITS CLINIC,Atorvastatin,550
TAMAR MEDICAL CENTRE,Atorvastatin,264
TAMAR VALLEY HEALTH,Atorvastatin,2444
TAME VALLEY MEDICAL CENTRE,Atorvastatin,621
TAMESIDE & GLOSSOP IC NHS FT,Wound Management & Other Dressings,687
TAMWORTH HOUSE MEDICAL CENTRE.,Atorvastatin,661
TANFIELD VIEW MEDICAL GROUP,Atorvastatin,1949
TANGMERE MEDICAL CENTRE,Colecalciferol,720
TANWORTH-IN-ARDEN MED CTR,Atorvastatin,582
TARBOCK MEDICAL CENTRE,Atorvastatin,724
TARLETON GROUP PRACTICE,Atorvastatin,731
TARPORLEY HEALTH CENTRE,Atorvastatin,882
TASBURGH LODGE SURGERY,Atorvastatin,648
TATTENHAM HEALTH CENTRE,Atorvastatin,398
TAUNTON ROAD MEDICAL CENTRE,Omeprazole,963
TAUNTON VALE HEALTHCARE,Omeprazole,1016
TAURUS HEALTHCARE LTD,Nitrofurantoin,147
TAVERHAM SURGERY,Atorvastatin,625
TAVYSIDE HEALTH CENTRE,Atorvastatin,1392
"TAWSTOCK MEDICAL CENTRE, CHARD",Omeprazole,521
TEAM UP DERBYSHIRE DALES,Codeine phosphate,4
TEAMS MEDICAL PRACTICE,Atorvastatin,1115
TEAN SURGERY,Atorvastatin,575
TEDDINGTON WALK IN CENTRE,Flucloxacillin sodium,255
TEEHEY LANE SURGERY,Atorvastatin,264
TEENAGE DROP-IN CENTRE,Combined ethinylestradiol 20mcg,12
TEES VALLEY HOSPITAL,Metronidazole,6
TEIGN ESTUARY MEDICAL GROUP,Atorvastatin,446
TELDOC,Atorvastatin,3007
TELEHEALTH HUB,Morphine sulfate,13
TELFORD OOH,Amoxicillin,58
TEMPLE COWLEY HEALTH CENTRE,Atorvastatin,426
TEMPLE FORTUNE MEDICAL GROUP,Atorvastatin,307
TEMPLE HILL SURGERY,Atorvastatin,993
TEMPLE HOUSE PRACTICE,Atorvastatin,773
TEMPLE SOWERBY MEDICAL PRACTICE,Atorvastatin,452
TENBURY COMMUNITY HOSPITAL WARD,Paracetamol,6
TENBURY SURGERY,Omeprazole,595
TENDRING MIU OOH,Phenoxymethylpenicillin (Penicillin V),4
TENNANT STREET MEDICAL PRACTICE,Atorvastatin,1927
TERRINGTON SURGERY,Atorvastatin,203
TESSA JOWELL GP SURGERY,Atorvastatin,953
TESTVALE SURGERY,Atorvastatin,1184
TETBURY HOSPITAL TRUST LTD,Ketorolac trometamol,19
TETTENHALL MEDICAL PRACTICE,Atorvastatin,922
TETTENHALL ROAD MEDICAL PRACTICE,Atorvastatin,145
TEWKESBURY LOCALITY NURSE PRESCRIBER,Cefalexin,1
THAMES AVE SURGERY,Atorvastatin,322
THAMES HOSPICE,Macrogol 3350,1
THAMESIDE MEDICAL PRACTICE,Atorvastatin,270
THANET ANTICOAG SERVICE - PAYDENS,Warfarin sodium,295
THANET ANTICOAG SERVICE - PIERREMONTS,Warfarin sodium,147
THANET GROUP,Bisoprolol fumarate,6
THANET HEALTH COMMUNITY INTEREST COMPANY,Amoxicillin,27
THATCHAM HEALTH CENTRE,Atorvastatin,1477
THAXTED SURGERY,Atorvastatin,888
THE 157 MEDICAL PRACTICE,Atorvastatin,296
THE ABBOTSBURY PRACTICE,Atorvastatin,362
THE ABINGDON HEALTH CENTRE,Atorvastatin,322
THE ABINGDON SURGERY,Omeprazole,704
THE ACORN & GAUMONT HOUSE SURGERY,Atorvastatin,968
THE ACORN GROUP PRACTICE,Atorvastatin,445
THE ACTON HEALTH CENTRE,Atorvastatin,215
THE ADAM PRACTICE,Atorvastatin,1844
THE ADDERLANE SURGERY,Atorvastatin,262
THE ADDISCOMBE SURGERY,Atorvastatin,222
THE AITUNE MEDICAL PRACTICE,Atorvastatin,459
THE ALASTAIR ROSS MEDICAL PRACTICE,Atorvastatin,384
THE ALBION MOUNT MEDICAL PRACTICE,Atorvastatin,687
THE ALBION SURGERY,Atorvastatin,958
THE ALDERGATE MED.PRACT.,Lansoprazole,712
THE ALEXANDRA PRACTICE,Omeprazole,351
THE ALEXANDRA SURGERY,Atorvastatin,323
THE ALICE MEDICAL CENTRE,Atorvastatin,329
THE ALLAN PRACTICE,Atorvastatin,528
THE ALLENDALE ROAD SURGERY,Atorvastatin,767
THE ALLERTON ROAD SURGERY,Atorvastatin,218
THE ALLUM MEDICAL CENTRE,Atorvastatin,1001
THE ALMONDBURY SURGERY,Atorvastatin,427
THE ALNEY PRACTICE,Atorvastatin,1023
THE ALTON PRACTICE,Atorvastatin,313
THE ANCHOR CENTRE,Sertraline hydrochloride,82
THE ANDOVER HEALTH CENTRE MEDICAL PRACT,Omeprazole,724
THE APPLES MEDICAL CENTRE,Atorvastatin,747
THE ARCH MEDICAL PRACTICE,Atorvastatin,749
THE ARDLEIGH SURGERY,Atorvastatin,765
THE ARGYLE SURGERY,Atorvastatin,537
THE ARMADA FAMILY PRACTICE,Atorvastatin,1373
THE ARRIVAL PRACTICE,Atorvastatin,92
THE ARROW SURGERY,Atorvastatin,727
THE ASH SURGERY,Atorvastatin,483
THE ATHERSTONE SURGERY,Atorvastatin,1705
THE AVENUE MEDICAL CENTRE,Atorvastatin,1939
THE AVENUE SURGERY,Atorvastatin,1273
THE AVENUES MEDICAL CENTRE,Lansoprazole,697
THE AVICENNA MEDICAL PRACTICE,Atorvastatin,636
THE AZAD PRACTICE,Atorvastatin,1313
THE BAC O'CONNOR CENTRE,Lansoprazole,16
THE BAILEY PRACTICE,Atorvastatin,158
"THE BALAJI SURGERY, THE SPARKBROOK CHC",Atorvastatin,255
THE BALDOCK SURGERY,Atorvastatin,1145
THE BANKS & BEARWOOD MEDICAL CENTRE,Atorvastatin,659
THE BANKS SURGERY,Atorvastatin,416
THE BARCELLOS FAMILY PRACTICE,Atorvastatin,541
THE BARKANTINE PRACTICE,Atorvastatin,1230
THE BARNABAS MEDICAL CTRE,Atorvastatin,444
THE BASSINGHAM SURGERY,Omeprazole,751
THE BAY MEDICAL PRACTICE,Atorvastatin,2733
THE BEACON,Methadone hydrochloride,1248
THE BEACON INTERMEDIATE CARE,Skin Fillers And Protectives,26
THE BEAUMONT PRACTICE,Colecalciferol,130
THE BEDFORD PARK SURGERY,Atorvastatin,128
THE BEECHES MEDICAL CTR,Co-codamol (Codeine phosphate/paracetamol),585
THE BEECHES SURGERY,Atorvastatin,306
THE BELL SURGERY,Atorvastatin,573
THE BILLERICAY MEDICAL PRACTICE,Atorvastatin,913
THE BILLESDON SURGERY,Atorvastatin,655
THE BIRCHES MEDICAL CENTRE,Atorvastatin,580
THE BIRCHES MEDICAL PRACTICE,Atorvastatin,875
THE BIRCHWOOD PRACTICE,Atorvastatin,448
THE BLACK COUNTRY GP HUB,Nitrofurantoin,2
THE BLANDFORD GROUP PRACTICE,Atorvastatin,2794
THE BLITHEHALE MED.CTR.,Atorvastatin,1232
THE BLOOMSBURY SURGERY,Atorvastatin,138
THE BOAT HOUSE SURGERY,Atorvastatin,957
THE BOILEAU ROAD SURGERY,Atorvastatin,234
THE BORCHARDT MEDICAL CENTRE,Atorvastatin,721
THE BORDER PRACTICE,Atorvastatin,820
THE BOSMERE MEDICAL PRACTICE,Omeprazole,1190
THE BOULEVARD MEDICAL PRACTICE,Atorvastatin,1280
THE BOUNCES ROAD SURGERY,Atorvastatin,420
THE BOWERY MEDICAL CENTRE,Atorvastatin,406
THE BRIDGE GROUP PRACTICE,Atorvastatin,1088
THE BRIDGE SURGERY,Omeprazole,267
THE BRIDGES MEDICAL CTR.,Atorvastatin,1750
THE BRIDGES MEDICAL PRACTICE,Atorvastatin,621
THE BRIMINGTON SURGERY,Atorvastatin,916
THE BROADWAY MEDICAL PRACTICE,Atorvastatin,1097
THE BROADWAY SURGERY,Atorvastatin,427
THE BROOK HEALTH CENTRE,Atorvastatin,987
THE BROOK SURGERY,Atorvastatin,254
THE BROOKE SURGERY,Atorvastatin,1383
THE BUNTINGFORD & PUCKERIDGE MED PRAC.,Atorvastatin,1159
THE BURBAGE SURGERY,Atorvastatin,1447
THE BURNS PRACTICE,Atorvastatin,1738
THE BUSH DOCTORS,Atorvastatin,1121
THE CALVERTON PRACTICE,Atorvastatin,1169
THE CAMBRIDGE PRACTICE,Atorvastatin,1251
THE CASTLE MEDICAL GROUP,Atorvastatin,2060
THE CASTLE PRACTICE,Atorvastatin,908
THE CAXTON SURGERY,Atorvastatin,1391
THE CEDAR PRACTICE,Atorvastatin,381
THE CEDARS MEDICAL CENTRE,Omeprazole,1120
THE CEDARS SURGERY,Atorvastatin,3455
THE CENTRAL SURGERY,Atorvastatin,556
THE CENTRAL SURGERY BARTON,Atorvastatin,2316
THE CENTRE SURGERY,Atorvastatin,577
THE CHANTRY HEALTH GROUP,Atorvastatin,716
THE CHARLBURY MEDICAL CENTRE,Atorvastatin,470
THE CHARNWOOD PRACTICE,Atorvastatin,837
THE CHELSEA PRACTICE,Atorvastatin,276
THE CHESSER SURGERY,Atorvastatin,506
THE CHESTNUTS SURGERY,Atorvastatin,627
THE CHEYLESMORE SURGERY,Atorvastatin,407
THE CHILD HEALTH UNIT,Methylphenidate hydrochloride,206
THE CHILDRENS TRUST,Enteral nutrition,19
THE CHORLEY SURGERY,Lansoprazole,717
THE CHOWDHURY PRACTICE,Atorvastatin,568
THE CHRISP STREET HTH CTR,Atorvastatin,1539
THE CHURCH STREET PRACTICE,Atorvastatin,856
THE CHURCHFIELD ROAD SURGERY,Atorvastatin,146
THE CHURCHILL CLINIC,Atorvastatin,446
THE CIRCLE PRACTICE,Atorvastatin,653
THE CITY MEDICAL PRACTICE,Atorvastatin,439
THE CIVIC MEDICAL CENTRE,Atorvastatin,311
THE CLANFIELD PRACTICE,Omeprazole,431
THE CLAPTON SURGERY,Atorvastatin,197
THE CLAYTON MEDICAL CTR.,Omeprazole,543
THE COATHAM ROAD SURGERY,Atorvastatin,810
THE COGGESHALL SURGERY,Atorvastatin,687
THE COLLEGE PRACTICE,Atorvastatin,1790
THE COLLIERY PRACTICE,Atorvastatin,1271
THE COLNE PRACTICE,Atorvastatin,676
THE COMMUNITY PRACTICE,Atorvastatin,514
THE CONFEDERATION HILLINGDON CIC,Amoxicillin,52
THE CORFTON ROAD SURGERY,Atorvastatin,284
THE CORNER SURGERY,Atorvastatin,371
THE CORNER SURGERY (DR MULLA),Omeprazole,381
THE CORNERSTONE PRACTICE,Atorvastatin,1564
THE COTTONS MEDICAL CENTRE,Atorvastatin,1384
THE COUNTY PRACTICE,Atorvastatin,933
THE COURTYARD SURGERY,Atorvastatin,637
THE CRAMLINGTON HUB,Amoxicillin,5
THE CRANBORNE PRACTICE,Atorvastatin,1087
THE CRANE,Levothyroxine sodium,126
THE CRESCENT MEDICAL CTR.,Atorvastatin,436
THE CRESCENT SURGERY,Atorvastatin,1389
THE CREST FAMILY PRACTICE,Atorvastatin,519
THE CROFT MEDICAL CENTRE,Atorvastatin,588
THE CROFT SURGERY,Atorvastatin,1637
THE CROSS KEYS PRACTICE,Atorvastatin,1298
THE CROSSROADS SURGERY,Atorvastatin,285
THE CUCKOO LANE PRACTICE,Atorvastatin,401
THE DALE MEDICAL PRACTICE,Atorvastatin,198
THE DALSTON PRACTICE,Atorvastatin,299
THE DANBY PRACTICE,Atorvastatin,296
THE DAWES FAMILY PRACTICE,Omeprazole,509
THE DE PARYS GROUP,Atorvastatin,2939
THE DEEPINGS PRACTICE,Atorvastatin,3410
THE DEERBROOK SURGERY,Atorvastatin,331
THE DEKEYSER GROUP PRACTICE,Atorvastatin,1464
THE DENGIE MEDICAL PARTNERSHIP,Atorvastatin,675
THE DENSHAM SURGERY,Atorvastatin,448
THE DERBY ROAD PRACTICE,Atorvastatin,1231
THE DEVONSHIRE LODGE PRACTICE,Atorvastatin,641
THE DICCONSON GROUP PRACTICE,Atorvastatin,1056
THE DISCOVERY PRACTICE,Atorvastatin,454
THE DOC'S SURGERY,Atorvastatin,250
THE DOCTOR HICKEY SURGERY,Methadone hydrochloride,429
THE DOCTORS HOUSE,Atorvastatin,385
"THE DOCTORS HOUSE, MARLOW MEDICAL GROUP",Atorvastatin,1370
THE DORCHESTER RD SURGERY,Atorvastatin,710
THE DOVE MEDICAL PRACTICE,Atorvastatin,723
THE DOVE VALLEY PMS PRACTICE,Atorvastatin,1619
THE DOVECOT SURGERY,Atorvastatin,396
THE DOW SURGERY,Atorvastatin,581
THE DOWNEND HEALTH GROUP,Atorvastatin,1626
THE DOWNLAND PRACTICE,Atorvastatin,891
THE DRAYTON SURGERY,Omeprazole,986
THE DRIVE SURGERY,Atorvastatin,730
THE DULWICH MEDICAL CENTRE,Atorvastatin,561
THE DUNSTAN PARTNERSHIP,Atorvastatin,1000
THE DURU PRACTICE,Atorvastatin,343
THE EASTERN AVENUE MEDICAL CENTRE,Atorvastatin,852
THE ECCLESBOURNE PRACTICE,Atorvastatin,527
THE EDEN SURGERIES,Atorvastatin,1101
THE EDWIN LOBO UNIT,Methylphenidate hydrochloride,38
THE ELIZABETH COURTAULD SURGERY,Atorvastatin,1478
THE ELM PRACTICE,Atorvastatin,147
THE ELMHURST PRACTICE,Atorvastatin,305
THE ELMS M.C,Atorvastatin,1
THE ELMS MEDICAL CENTRE,Atorvastatin,3358
THE ELMS PRACTICE,Atorvastatin,980
THE ELMS SURGERY,Atorvastatin,407
THE ENDEAVOUR PRACTICE,Lansoprazole,548
THE ENFIELD PAIN CLINICS,Wound Management & Other Dressings,1
THE ENTERPRISE PRACTICE,Atorvastatin,206
THE ERIC MOORE PARTNERSHIP,Omeprazole,777
THE ERIMUS PRACTICE,Atorvastatin,607
THE ESTON SURGERY,Lansoprazole,505
THE EUXTON MEDICAL CENTRE,Atorvastatin,283
THE EVERGLADE MEDICAL PRACTICE,Atorvastatin,677
THE EVERGREEN SURGERY,Atorvastatin,648
THE EXCHANGE SURGERY,Atorvastatin,487
THE EXMOOR SURGERY,Atorvastatin,561
THE FALCON ROAD MEDICAL CENTRE,Atorvastatin,550
THE FAMILY PRACTICE,Atorvastatin,1030
THE FAMILY SURGERY,Atorvastatin,369
THE FARLEY ROAD MEDICAL PRACTICE,Atorvastatin,675
THE FIRS,Atorvastatin,409
THE FLORENCE ROAD SURGERY,Atorvastatin,572
THE FLOWERS HUB,Flucloxacillin sodium,43
THE FLYING SCOTSMAN HEALTH CENTRE,Atorvastatin,510
THE FORELAND MEDICAL CENTRE,Atorvastatin,337
THE FOREST EDGE PRACTICE,Atorvastatin,699
THE FOREST PRACTICE,Atorvastatin,1256
THE FOREST SURGERY,Atorvastatin,388
THE FORUM HEALTH CENTRE,Omeprazole,1478
THE FRESHFORD PRACTICE,Atorvastatin,771
THE FRIARY SURGERY,Atorvastatin,598
THE FRYENT WAY SURGERY,Atorvastatin,435
THE FRYERN SURGERY,Omeprazole,571
THE FULHAM MEDICAL CENTRE,Atorvastatin,422
THE FULLWELL AVENUE SURGERY,Atorvastatin,298
THE G.P.SUITE,Atorvastatin,520
THE GABLES MEDICAL GROUP,Atorvastatin,1000
THE GABLES MEDICENTRE,Atorvastatin,1275
THE GAINSBOROUGH PRACTICE,Atorvastatin,587
THE GAMSTON MEDICAL CTR.,Atorvastatin,389
THE GARDEN CITY PRACTICE,Atorvastatin,741
THE GARDEN CITY SURGERY,Atorvastatin,569
THE GARDEN SURGERY,Atorvastatin,1030
THE GARDENS SURGERY,Atorvastatin,289
THE GARTH,Atorvastatin,1306
THE GARWAY MEDICAL PRACTICE,Atorvastatin,371
THE GILL MEDICAL PRACTICE,Atorvastatin,621
THE GLEBE FAMILY PRACTICE,Atorvastatin,382
THE GLEBE PRACTICE,Atorvastatin,1037
THE GLEBELAND SURGERY,Atorvastatin,425
THE GLEN MEDICAL GROUP,Lansoprazole,1339
THE GLENFIELD SURGERY,Atorvastatin,1066
THE GLENSIDE COUNTRY PRACTICE,Atorvastatin,527
THE GOLBORNE MEDICAL CENTRE,Atorvastatin,1186
THE GOLD STREET SURGERY,Atorvastatin,1011
THE GOOD PRACTICE,Atorvastatin,341
THE GOODINGE GROUP PRACTICE,Atorvastatin,498
THE GRAHAM PRACTICE,Atorvastatin,1132
THE GRANGE MEDICAL CENTRE,Atorvastatin,2946
THE GRANGE MEDICAL PRACTICE,Atorvastatin,1553
THE GRANGE PRACTICE,Atorvastatin,1133
THE GRANGE SURGERY,Omeprazole,434
THE GRANTHAM CENTRE PRACTICE,Atorvastatin,405
THE GRAYS SURGERY,Atorvastatin,198
THE GREEN & FIR ROAD,Atorvastatin,384
THE GREEN HOUSE SURGERY,Atorvastatin,1209
THE GREEN WOOD PRACTICE,Atorvastatin,653
THE GREENHOUSE WALK-IN,Atorvastatin,91
THE GREENS HEALTH CENTRE,Co-codamol (Codeine phosphate/paracetamol),527
THE GREENSWARD SURGERY,Atorvastatin,541
THE GREENWAY MEDICAL PRACTICE,Lansoprazole,568
THE GREY ROAD SURGERY,Atorvastatin,910
THE GREYSWOOD PRACTICE,Atorvastatin,730
THE GROVE MEDICAL CENTRE,Atorvastatin,2299
THE GROVE MEDICAL GROUP,Atorvastatin,1290
THE GROVE MEDICAL PRACTICE,Atorvastatin,1709
THE GROVE ROAD PRACTICE,Atorvastatin,731
THE GROVE ROAD SURGERY,Atorvastatin,290
THE GROVE SURGERY,Atorvastatin,420
THE GROVES MEDICAL CENTRE,Atorvastatin,1245
THE GUILDHALL AND BARROW SURGERY,Atorvastatin,1955
THE HADLEIGH PRACTICE,Atorvastatin,1211
THE HAIDER PRACTICE,Atorvastatin,267
THE HALING PARK PARTNERSHIP,Levothyroxine sodium,173
THE HALL PRACTICE,Atorvastatin,793
THE HAMILTON PRACTICE,Atorvastatin,1252
THE HANDBRIDGE MED.CTR.,Atorvastatin,394
THE HARLEQUIN SURGERY,Atorvastatin,894
THE HARROWBY LANE SURGERY,Atorvastatin,688
THE HART SURGERY,Atorvastatin,577
THE HARVEY PRACTICE,Omeprazole,808
THE HAVEN,Colecalciferol,2
THE HAVEN PRACTICE,Ramipril,60
THE HAVEN SURGERY,Atorvastatin,437
THE HAWTHORNS SURGERY,Atorvastatin,443
THE HAYMARKET HEALTH CTR,Atorvastatin,1655
THE HEADLAND MEDICAL CENTRE,Atorvastatin,789
THE HEALTH CENTRE,Atorvastatin,854
THE HEALTH CENTRE (HOLMES CHAPEL),Atorvastatin,1686
THE HEALTH CENTRE PRACTICE,Atorvastatin,1281
THE HEALTH CENTRE SURGERY,Atorvastatin,482
THE HEALTH XCHANGE,Mirtazapine,124
THE HEALTHCARE CENTRE,Atorvastatin,1404
THE HEATH SURGERY,Atorvastatin,502
THE HEATHBRIDGE PRACTICE,Atorvastatin,629
THE HEATHCOTE PRIMARY CARE CENTRE,Atorvastatin,211
THE HEDGES MEDICAL CENTRE (SA BAILEY),Lansoprazole,670
THE HEIGHT GENERAL PRACTICE,Atorvastatin,450
THE HERON MEDICAL PRACTICE,Atorvastatin,1762
THE HERON PRACTICE,Atorvastatin,540
THE HICKS GROUP PRACTICE,Atorvastatin,1200
THE HIGH STREET PRACTICE,Atorvastatin,543
THE HIGHWOOD SURGERY,Atorvastatin,110
THE HILL GENERAL PRACTICE & UCC,Mirtazapine,1
THE HILL GP PRACTICE,Atorvastatin,160
THE HILLVIEW SURGERY,Atorvastatin,81
THE HIVE HEALTH CENTRE,Atorvastatin,596
THE HODFORD ROAD PRACTICE,Levothyroxine sodium,199
THE HOLBROOK AND SHOTLEY PRACTICE,Atorvastatin,1178
THE HOLLIES,Atorvastatin,963
THE HOLLIES FAMILY SURGERY,Atorvastatin,493
THE HOLLIES SURGERY,Atorvastatin,617
THE HOMELESS HEALTHCARE TEAM,Diazepam,136
THE HORDEN GROUP PRACTICE,Lansoprazole,1019
THE HORN LANE SURGERY,Atorvastatin,394
THE HORSLEY MEDICAL PRACTICE,Omeprazole,276
THE HOSPICE CARE FOR BURNLEY & PENDLE,Potassium chloride,1
THE HOXTON SURGERY,Atorvastatin,273
THE INGHAM SURGERY,Omeprazole,467
THE INSIGHT TEAM,Olanzapine,25
THE INTEGRATED CARE PARTNERSHIP,Influenza,3087
THE ISLAND SURGERY,Atorvastatin,773
THE IVY MEDICAL GROUP,Atorvastatin,712
THE JAMES COCHRANE PRACT.,Atorvastatin,1950
THE JOHN HAMPDEN SURGERY,Atorvastatin,147
THE JUBILEE MEDICAL PRACTICE,Atorvastatin,1001
THE JUNCTION HTH CTR-REGISTERED PATIENTS,Atorvastatin,113
THE JUNCTION MEDICAL PRACTICE,Atorvastatin,407
THE JUNCTION SURGERY,Atorvastatin,1074
THE KAKOTY PRACTICE,Atorvastatin,702
